STATEFP,COUNTYFP,COUNAME,STNAME,POPULATION,LATITUDE,LONGITUDE
54,11,Cabell,West Virginia,94350,38.413593,-82.335182
54,13,Calhoun,West Virginia,6229,38.852608,-81.104396
54,15,Clay,West Virginia,8051,38.471941,-81.09932
54,17,Doddridge,West Virginia,7808,39.285261,-80.721305
54,19,Fayette,West Virginia,40488,38.032534,-81.129034
54,21,Gilmer,West Virginia,7408,38.923122,-80.826516
54,23,Grant,West Virginia,10976,39.058737,-79.16103
54,25,Greenbrier,West Virginia,32977,37.854476,-80.490891
54,27,Hampshire,West Virginia,23093,39.329412,-78.610531
54,29,Hancock,West Virginia,29095,40.477168,-80.568865
54,31,Hardy,West Virginia,14299,39.039184,-78.88137
54,33,Harrison,West Virginia,65921,39.287852,-80.338827
54,35,Jackson,West Virginia,27791,38.83984,-81.713096
54,37,Jefferson,West Virginia,57701,39.313836,-77.847631
54,39,Kanawha,West Virginia,180745,38.363316,-81.658246
54,41,Lewis,West Virginia,17033,39.034218,-80.4678
54,43,Lincoln,West Virginia,20463,38.201811,-82.066388
54,45,Logan,West Virginia,32567,37.856159,-81.972493
54,47,McDowell,West Virginia,19111,37.396396,-81.656256
54,49,Marion,West Virginia,56205,39.484338,-80.178811
54,51,Marshall,West Virginia,30591,39.928298,-80.704828
54,53,Mason,West Virginia,25453,38.827547,-82.058308
54,55,Mercer,West Virginia,59664,37.352588,-81.138228
54,57,Mineral,West Virginia,26938,39.46477,-78.909653
54,59,Mingo,West Virginia,23568,37.704029,-82.153272
54,61,Monongalia,West Virginia,105822,39.636527,-79.956836
54,63,Monroe,West Virginia,12376,37.524766,-80.641965
54,65,Morgan,West Virginia,17063,39.580983,-78.223029
54,67,Nicholas,West Virginia,24604,38.278413,-80.77232
54,69,Ohio,West Virginia,42425,40.078539,-80.672291
54,71,Pendleton,West Virginia,6143,38.672348,-79.337977
54,73,Pleasants,West Virginia,7653,39.383391,-81.192758
54,75,Pocahontas,West Virginia,7869,38.286975,-80.021443
54,77,Preston,West Virginia,34216,39.50551,-79.669791
54,79,Putnam,West Virginia,57440,38.474402,-81.929372
54,81,Raleigh,West Virginia,74591,37.77054,-81.200033
54,83,Randolph,West Virginia,27932,38.870878,-79.872452
54,85,Ritchie,West Virginia,8444,39.217711,-81.041532
54,87,Roane,West Virginia,14028,38.728527,-81.345745
54,89,Summers,West Virginia,11959,37.665228,-80.849424
54,91,Taylor,West Virginia,16705,39.33862,-80.066874
54,93,Tucker,West Virginia,6762,39.110662,-79.602086
54,95,Tyler,West Virginia,8313,39.51456,-80.930534
54,97,Upshur,West Virginia,23816,38.954081,-80.228505
54,99,Wayne,West Virginia,38982,38.267338,-82.494193
54,101,Webster,West Virginia,8378,38.469754,-80.476189
54,103,Wetzel,West Virginia,14442,39.630012,-80.768843
54,105,Wirt,West Virginia,5194,39.05422,-81.394474
54,107,Wood,West Virginia,84296,39.266981,-81.530587
54,109,Wyoming,West Virginia,21382,37.628585,-81.567271
55,1,Adams,Wisconsin,20654,43.946194,-89.78312
55,3,Ashland,Wisconsin,16027,46.475919,-90.785419
55,5,Barron,Wisconsin,46711,45.437002,-91.815142
55,7,Bayfield,Wisconsin,16220,46.594106,-91.104441
55,9,Brown,Wisconsin,268740,44.497155,-88.034145
55,11,Buffalo,Wisconsin,13317,44.380158,-91.74144
55,13,Burnett,Wisconsin,16526,45.836891,-92.403811
55,15,Calumet,Wisconsin,52442,44.152617,-88.262936
55,17,Chippewa,Wisconsin,66297,44.984928,-91.328087
55,19,Clark,Wisconsin,34659,44.78814,-90.550998
55,21,Columbia,Wisconsin,58490,43.460151,-89.366154
55,23,Crawford,Wisconsin,16113,43.165384,-91.005118
55,25,Dane,Wisconsin,561504,43.07564,-89.395501
55,27,Dodge,Wisconsin,89396,43.435904,-88.713062
55,29,Door,Wisconsin,30066,44.915074,-87.335769
55,31,Douglas,Wisconsin,44295,46.628582,-92.01483
55,33,Dunn,Wisconsin,45440,44.914658,-91.892915
55,35,Eau Claire,Wisconsin,105710,44.790208,-91.454792
55,37,Florence,Wisconsin,4558,45.853651,-88.244316
55,39,Fond du Lac,Wisconsin,104154,43.765547,-88.487004
55,41,Forest,Wisconsin,9179,45.563411,-88.812092
55,43,Grant,Wisconsin,51938,42.827213,-90.612643
55,45,Green,Wisconsin,37093,42.673838,-89.575106
55,47,Green Lake,Wisconsin,19018,43.845067,-89.014675
55,49,Iowa,Wisconsin,23709,42.981998,-90.12223
55,51,Iron,Wisconsin,6137,46.343183,-90.189954
55,53,Jackson,Wisconsin,21145,44.320677,-90.903038
55,55,Jefferson,Wisconsin,84900,43.040342,-88.785594
55,57,Juneau,Wisconsin,26718,43.843115,-90.09764
55,59,Kenosha,Wisconsin,169151,42.572393,-87.924047
55,61,Kewaunee,Wisconsin,20563,44.527818,-87.591703
55,63,La Crosse,Wisconsin,120784,43.861018,-91.208863
55,65,Lafayette,Wisconsin,16611,42.663323,-90.140565
55,67,Langlade,Wisconsin,19491,45.185054,-89.104985
55,69,Lincoln,Wisconsin,28415,45.288548,-89.686454
55,71,Manitowoc,Wisconsin,81359,44.10361,-87.724344
55,73,Marathon,Wisconsin,138013,44.907455,-89.707823
55,75,Marinette,Wisconsin,41872,45.219097,-87.848007
55,77,Marquette,Wisconsin,15592,43.810948,-89.407897
55,78,Menominee,Wisconsin,4255,44.912634,-88.635691
55,79,Milwaukee,Wisconsin,939489,43.031416,-87.959526
55,81,Monroe,Wisconsin,46274,43.942578,-90.644211
55,83,Oconto,Wisconsin,38965,44.895367,-88.146318
55,85,Oneida,Wisconsin,37845,45.71099,-89.493946
55,87,Outagamie,Wisconsin,190705,44.308666,-88.401368
55,89,Ozaukee,Wisconsin,91503,43.31881,-87.950093
55,91,Pepin,Wisconsin,7318,44.591768,-91.987424
55,93,Pierce,Wisconsin,42212,44.77335,-92.547747
55,95,Polk,Wisconsin,44977,45.404946,-92.481404
55,97,Portage,Wisconsin,70377,44.498026,-89.526076
55,99,Price,Wisconsin,14054,45.724359,-90.39805
55,101,Racine,Wisconsin,197727,42.735037,-87.928046
55,103,Richland,Wisconsin,17304,43.350268,-90.390394
55,105,Rock,Wisconsin,163687,42.65481,-89.037935
55,107,Rusk,Wisconsin,14188,45.44497,-91.130594
55,109,St. Croix,Wisconsin,93536,45.017968,-92.580626
55,111,Sauk,Wisconsin,65763,43.449264,-89.868041
55,113,Sawyer,Wisconsin,18074,45.938054,-91.345247
55,115,Shawano,Wisconsin,40881,44.786908,-88.681002
55,117,Sheboygan,Wisconsin,118034,43.733622,-87.819076
55,119,Taylor,Wisconsin,19913,45.172334,-90.408593
55,121,Trempealeau,Wisconsin,30760,44.287418,-91.363458
55,123,Vernon,Wisconsin,30714,43.605271,-90.835696
55,125,Vilas,Wisconsin,23047,45.988218,-89.496963
55,127,Walworth,Wisconsin,106478,42.662934,-88.540338
55,129,Washburn,Wisconsin,16623,45.848159,-91.835392
55,131,Washington,Wisconsin,136761,43.345574,-88.216407
55,133,Waukesha,Wisconsin,406978,43.03596,-88.236186
55,135,Waupaca,Wisconsin,51812,44.432697,-88.937028
55,137,Waushara,Wisconsin,24520,44.101477,-89.225784
55,139,Winnebago,Wisconsin,171730,44.101514,-88.540906
55,141,Wood,Wisconsin,74207,44.478457,-89.962546
56,1,Albany,Wyoming,37066,41.313442,-105.596073
56,3,Big Horn,Wyoming,11521,44.635296,-108.250971
56,5,Campbell,Wyoming,47026,44.257046,-105.495519
56,7,Carbon,Wyoming,14537,41.659869,-107.078124
56,9,Converse,Wyoming,13751,42.788528,-105.520738
56,11,Crook,Wyoming,7181,44.434922,-104.619744
56,13,Fremont,Wyoming,39234,43.010698,-108.609469
56,15,Goshen,Wyoming,12498,42.050142,-104.220172
56,17,Hot Springs,Wyoming,4621,43.661523,-108.232641
56,19,Johnson,Wyoming,8447,44.288278,-106.695709
56,21,Laramie,Wyoming,100512,41.153937,-104.771336
56,23,Lincoln,Wyoming,19581,42.648291,-110.872872
56,25,Natrona,Wyoming,79955,42.842184,-106.335315
56,27,Niobrara,Wyoming,2467,42.810897,-104.450987
56,29,Park,Wyoming,29624,44.614008,-108.97254
56,31,Platte,Wyoming,8605,42.106509,-104.929825
56,33,Sheridan,Wyoming,30921,44.780986,-106.977846
56,35,Sublette,Wyoming,8728,42.807278,-109.943507
56,37,Sweetwater,Wyoming,42272,41.580564,-109.302521
56,39,Teton,Wyoming,23331,43.491744,-110.785815
56,41,Uinta,Wyoming,20450,41.271502,-110.760395
56,43,Washakie,Wyoming,7685,44.012223,-107.905059
56,45,Weston,Wyoming,6838,43.908449,-104.304384
72,1,Adjuntas,Puerto Rico,18020,18.173646,-66.740925
72,3,Aguada,Puerto Rico,38136,18.362557,-67.176449
72,5,Aguadilla,Puerto Rico,55101,18.459888,-67.12633
72,7,Aguas Buenas,Puerto Rico,24223,18.24874,-66.122947
72,9,Aibonito,Puerto Rico,24637,18.137305,-66.268687
72,11,Añasco,Puerto Rico,25596,18.290392,-67.139988
72,13,Arecibo,Puerto Rico,87754,18.439048,-66.69096
72,15,Arroyo,Puerto Rico,15843,17.984834,-66.054877
72,17,Barceloneta,Puerto Rico,22657,18.444507,-66.5587
72,19,Barranquitas,Puerto Rico,28983,18.203009,-66.311406
72,21,Bayamón,Puerto Rico,185187,18.37294,-66.168187
72,23,Cabo Rojo,Puerto Rico,47158,18.070386,-67.156738
72,25,Caguas,Puerto Rico,127244,18.226891,-66.045972
72,27,Camuy,Puerto Rico,32827,18.444506,-66.863259
72,29,Canóvanas,Puerto Rico,42337,18.359601,-65.895249
72,31,Carolina,Puerto Rico,154815,18.392727,-65.971732
72,33,Cataño,Puerto Rico,23155,18.436657,-66.141417
72,35,Cayey,Puerto Rico,41652,18.119389,-66.150454
72,37,Ceiba,Puerto Rico,11307,18.262878,-65.656285
72,39,Ciales,Puerto Rico,16984,18.314892,-66.493664
72,41,Cidra,Puerto Rico,39970,18.171979,-66.151298
72,43,Coamo,Puerto Rico,34668,18.078888,-66.361654
72,45,Comerío,Puerto Rico,18883,18.226917,-66.223805
72,47,Corozal,Puerto Rico,34571,18.31652,-66.322897
72,49,Culebra,Puerto Rico,1792,18.311911,-65.301885
72,51,Dorado,Puerto Rico,35879,18.440335,-66.284058
72,53,Fajardo,Puerto Rico,32124,18.327234,-65.656969
72,54,Florida,Puerto Rico,11692,18.368416,-66.563073
72,55,Guánica,Puerto Rico,13787,17.985564,-66.912035
72,57,Guayama,Puerto Rico,36614,17.981079,-66.120144
72,59,Guayanilla,Puerto Rico,17784,18.03273,-66.793032
72,61,Guaynabo,Puerto Rico,89780,18.366345,-66.113295
72,63,Gurabo,Puerto Rico,40622,18.253807,-65.979538
72,65,Hatillo,Puerto Rico,38486,18.440804,-66.797657
72,67,Hormigueros,Puerto Rico,15654,18.141179,-67.120847
72,69,Humacao,Puerto Rico,50896,18.141972,-65.816921
72,71,Isabela,Puerto Rico,42943,18.473708,-67.018163
72,73,Jayuya,Puerto Rico,14779,18.21663,-66.593669
72,75,Juana Díaz,Puerto Rico,46538,18.040776,-66.503885
72,77,Juncos,Puerto Rico,37012,18.223898,-65.913785
72,79,Lajas,Puerto Rico,23334,18.032554,-67.046992
72,81,Lares,Puerto Rico,28105,18.293906,-66.870739
72,83,Las Marías,Puerto Rico,8874,18.242125,-66.993323
72,85,Las Piedras,Puerto Rico,35180,18.180422,-65.873796
72,87,Loíza,Puerto Rico,23693,18.418901,-65.869088
72,89,Luquillo,Puerto Rico,17781,18.361491,-65.723304
72,91,Manatí,Puerto Rico,39492,18.427989,-66.482736
72,93,Maricao,Puerto Rico,4755,18.176418,-66.955125
72,95,Maunabo,Puerto Rico,10589,18.010392,-65.90469
72,97,Mayagüez,Puerto Rico,73077,18.200407,-67.132661
72,99,Moca,Puerto Rico,37460,18.380886,-67.083785
72,101,Morovis,Puerto Rico,28727,18.328822,-66.412994
72,103,Naguabo,Puerto Rico,23386,18.218695,-65.749375
72,105,Naranjito,Puerto Rico,29241,18.292637,-66.251108
72,107,Orocovis,Puerto Rico,21434,18.222018,-66.406737
72,109,Patillas,Puerto Rico,15985,18.007498,-66.00459
72,111,Peñuelas,Puerto Rico,20399,18.058586,-66.722282
72,113,Ponce,Puerto Rico,137491,18.02175,-66.616993
72,115,Quebradillas,Puerto Rico,23638,18.45455,-66.92736
72,117,Rincón,Puerto Rico,15187,18.334123,-67.233645
72,119,Río Grande,Puerto Rico,47060,18.367271,-65.827512
72,121,Sabana Grande,Puerto Rico,22729,18.070416,-66.950547
72,123,Salinas,Puerto Rico,25789,17.991105,-66.260357
72,125,San Germán,Puerto Rico,31879,18.096123,-67.041209
72,127,San Juan,Puerto Rico,342259,18.401963,-66.056207
72,129,San Lorenzo,Puerto Rico,37693,18.171583,-65.972121
72,131,San Sebastián,Puerto Rico,39345,18.335187,-66.982212
72,133,Santa Isabel,Puerto Rico,20281,17.98922,-66.394622
72,135,Toa Alta,Puerto Rico,66852,18.367369,-66.229556
72,137,Toa Baja,Puerto Rico,75293,18.429333,-66.201719
72,139,Trujillo Alto,Puerto Rico,67740,18.35072,-66.008142
72,141,Utuado,Puerto Rico,28287,18.268678,-66.707197
72,143,Vega Alta,Puerto Rico,35395,18.423353,-66.331592
72,145,Vega Baja,Puerto Rico,54414,18.439692,-66.399082
72,147,Vieques,Puerto Rico,8249,18.134221,-65.448953
72,149,Villalba,Puerto Rico,22093,18.123806,-66.486557
72,151,Yabucoa,Puerto Rico,30426,18.068957,-65.885852
72,153,Yauco,Puerto Rico,34172,18.043328,-66.859541
